timestamp,symbol,action,quantity,price,transaction_cost,position_after,cash_after,portfolio_value
1777779270.174333,^NSEI,HOLD,0.0,94.32439166326658,0.0,0.0,100000.0,100000.0
1777779271.174687,^NSEI,HOLD,0.0,94.349401904135,0.0,0.0,100000.0,100000.0
1777779272.175348,^NSEI,HOLD,0.0,94.38203458143617,0.0,0.0,100000.0,100000.0
1777779273.17589,^NSEI,HOLD,0.0,94.41580335450237,0.0,0.0,100000.0,100000.0
1777779274.176337,^NSEI,HOLD,0.0,94.44043325090989,0.0,0.0,100000.0,100000.0
1777779275.176758,^NSEI,HOLD,0.0,94.46182233676133,0.0,0.0,100000.0,100000.0
1777779276.177182,^NSEI,HOLD,0.0,94.47567677474451,0.0,0.0,100000.0,100000.0
1777779277.177566,^NSEI,HOLD,0.0,94.49419771111013,0.0,0.0,100000.0,100000.0
1777779278.177921,^NSEI,HOLD,0.0,94.55627897530614,0.0,0.0,100000.0,100000.0
1777779279.178289,^NSEI,HOLD,0.0,94.53994210855383,0.0,0.0,100000.0,100000.0
1777779280.178633,^NSEI,HOLD,0.0,94.51776678445968,0.0,0.0,100000.0,100000.0
1777779281.178976,^NSEI,HOLD,0.0,94.50202093723499,0.0,0.0,100000.0,100000.0
1777779282.179337,^NSEI,HOLD,0.0,94.4960120855532,0.0,0.0,100000.0,100000.0
1777779283.17968,^NSEI,HOLD,0.0,94.47985971166183,0.0,0.0,100000.0,100000.0
1777779284.180028,^NSEI,HOLD,0.0,94.41340753247498,0.0,0.0,100000.0,100000.0
1777779285.180389,^NSEI,HOLD,0.0,94.35902656361847,0.0,0.0,100000.0,100000.0
1777779286.18073,^NSEI,HOLD,0.0,94.35673885967036,0.0,0.0,100000.0,100000.0
1777779287.18109,^NSEI,HOLD,0.0,94.310093557019,0.0,0.0,100000.0,100000.0
1777779288.181439,^NSEI,HOLD,0.0,94.29044608211252,0.0,0.0,100000.0,100000.0
1777779289.181772,^NSEI,HOLD,0.0,94.26241382851401,0.0,0.0,100000.0,100000.0
1777779290.182145,^NSEI,HOLD,0.0,94.23405286123764,0.0,0.0,100000.0,100000.0
1777779291.182494,^NSEI,HOLD,0.0,94.17656154277623,0.0,0.0,100000.0,100000.0
1777779292.182831,^NSEI,HOLD,0.0,94.11181690431675,0.0,0.0,100000.0,100000.0
1777779293.183207,^NSEI,HOLD,0.0,94.08692879408888,0.0,0.0,100000.0,100000.0
1777779294.183553,^NSEI,HOLD,0.0,94.08031952067101,0.0,0.0,100000.0,100000.0
1777779295.183894,^NSEI,HOLD,0.0,94.12511867686993,0.0,0.0,100000.0,100000.0
1777779296.18428,^NSEI,HOLD,0.0,94.20412497344411,0.0,0.0,100000.0,100000.0
1777779297.184718,^NSEI,HOLD,0.0,94.29448512385771,0.0,0.0,100000.0,100000.0
1777779298.185109,^NSEI,HOLD,0.0,94.4353498098988,0.0,0.0,100000.0,100000.0
1777779299.185465,^NSEI,HOLD,0.0,94.58594820964608,0.0,0.0,100000.0,100000.0
1777779300.185807,^NSEI,HOLD,0.0,94.75806233391243,0.0,0.0,100000.0,100000.0
1777779301.18621,^NSEI,HOLD,0.0,94.91620042362445,0.0,0.0,100000.0,100000.0
1777779302.186563,^NSEI,HOLD,0.0,95.07210572992568,0.0,0.0,100000.0,100000.0
1777779303.186913,^NSEI,HOLD,0.0,95.2020880556199,0.0,0.0,100000.0,100000.0
1777779304.187263,^NSEI,HOLD,0.0,95.35921319011015,0.0,0.0,100000.0,100000.0
1777779305.187601,^NSEI,HOLD,0.0,95.47530319251202,0.0,0.0,100000.0,100000.0
1777779306.187932,^NSEI,HOLD,0.0,95.61252666800692,0.0,0.0,100000.0,100000.0
1777779307.188288,^NSEI,HOLD,0.0,95.74017318618354,0.0,0.0,100000.0,100000.0
1777779308.188633,^NSEI,HOLD,0.0,95.90081983825787,0.0,0.0,100000.0,100000.0
1777779309.188988,^NSEI,HOLD,0.0,96.08067696130563,0.0,0.0,100000.0,100000.0
1777779310.189364,^NSEI,HOLD,0.0,96.31319099284677,0.0,0.0,100000.0,100000.0
1777779311.189745,^NSEI,HOLD,0.0,96.56266652720556,0.0,0.0,100000.0,100000.0
1777779312.190105,^NSEI,HOLD,0.0,96.75397590164505,0.0,0.0,100000.0,100000.0
1777779313.190495,^NSEI,HOLD,0.0,96.93782935301773,0.0,0.0,100000.0,100000.0
1777779314.190837,^NSEI,HOLD,0.0,97.07914779312316,0.0,0.0,100000.0,100000.0
1777779315.191238,^NSEI,HOLD,0.0,97.20032840654953,0.0,0.0,100000.0,100000.0
1777779316.191916,^NSEI,HOLD,0.0,97.36586260823363,0.0,0.0,100000.0,100000.0
1777779317.192478,^NSEI,HOLD,0.0,97.54722658653384,0.0,0.0,100000.0,100000.0
1777779318.192875,^NSEI,HOLD,0.0,97.70113774769591,0.0,0.0,100000.0,100000.0
1777779319.193352,^NSEI,HOLD,0.0,97.8185562160044,0.0,0.0,100000.0,100000.0
1777779320.1938,^NSEI,HOLD,0.0,97.93398697248327,0.0,0.0,100000.0,100000.0
1777779321.194184,^NSEI,HOLD,0.0,98.0080110236502,0.0,0.0,100000.0,100000.0
1777779322.194533,^NSEI,HOLD,0.0,98.05939981746712,0.0,0.0,100000.0,100000.0
1777779323.194869,^NSEI,HOLD,0.0,98.11948817130701,0.0,0.0,100000.0,100000.0
1777779324.195262,^NSEI,HOLD,0.0,98.21428607460265,0.0,0.0,100000.0,100000.0
1777779325.195596,^NSEI,HOLD,0.0,98.32593252962633,0.0,0.0,100000.0,100000.0
1777779326.195949,^NSEI,HOLD,0.0,98.36213262861574,0.0,0.0,100000.0,100000.0
1777779327.196355,^NSEI,HOLD,0.0,98.40725081153641,0.0,0.0,100000.0,100000.0
1777779328.196744,^NSEI,HOLD,0.0,98.45382392092753,0.0,0.0,100000.0,100000.0
1777779329.197106,^NSEI,HOLD,0.0,98.5124399132721,0.0,0.0,100000.0,100000.0
1777779330.197494,^NSEI,HOLD,0.0,98.6203328525004,0.0,0.0,100000.0,100000.0
1777779331.197836,^NSEI,HOLD,0.0,98.66000968117831,0.0,0.0,100000.0,100000.0
1777779332.198205,^NSEI,HOLD,0.0,98.68069358020905,0.0,0.0,100000.0,100000.0
1777779333.198568,^NSEI,HOLD,0.0,98.71962072598029,0.0,0.0,100000.0,100000.0
1777779334.198928,^NSEI,HOLD,0.0,98.70876226644862,0.0,0.0,100000.0,100000.0
1777779335.199315,^NSEI,HOLD,0.0,98.74404716334905,0.0,0.0,100000.0,100000.0
1777779336.199673,^NSEI,HOLD,0.0,98.79030297085235,0.0,0.0,100000.0,100000.0
1777779337.200017,^NSEI,HOLD,0.0,98.86215497707249,0.0,0.0,100000.0,100000.0
1777779338.200408,^NSEI,HOLD,0.0,98.91443297895171,0.0,0.0,100000.0,100000.0
1777779339.200755,^NSEI,HOLD,0.0,98.99117665185418,0.0,0.0,100000.0,100000.0
1777779340.201108,^NSEI,HOLD,0.0,99.09987964148026,0.0,0.0,100000.0,100000.0
1777779341.201447,^NSEI,HOLD,0.0,99.21326580704007,0.0,0.0,100000.0,100000.0
1777779342.201778,^NSEI,HOLD,0.0,99.33125847770134,0.0,0.0,100000.0,100000.0
1777779343.202197,^NSEI,HOLD,0.0,99.45488734098687,0.0,0.0,100000.0,100000.0
1777779344.202612,^NSEI,HOLD,0.0,99.54755039279546,0.0,0.0,100000.0,100000.0
1777779345.202985,^NSEI,HOLD,0.0,99.63326306274101,0.0,0.0,100000.0,100000.0
1777779346.20338,^NSEI,HOLD,0.0,99.71208785954988,0.0,0.0,100000.0,100000.0
1777779347.203762,^NSEI,HOLD,0.0,99.80128735552066,0.0,0.0,100000.0,100000.0
1777779348.204149,^NSEI,HOLD,0.0,99.92027243996104,0.0,0.0,100000.0,100000.0
1777779349.204512,^NSEI,HOLD,0.0,100.00205620977528,0.0,0.0,100000.0,100000.0
1777779350.204859,^NSEI,HOLD,0.0,100.07794245630231,0.0,0.0,100000.0,100000.0
1777779351.205209,^NSEI,HOLD,0.0,100.19934237166733,0.0,0.0,100000.0,100000.0
1777779352.205563,^NSEI,HOLD,0.0,100.29354457945806,0.0,0.0,100000.0,100000.0
1777779353.205974,^NSEI,HOLD,0.0,100.35903764574375,0.0,0.0,100000.0,100000.0
1777779354.206347,^NSEI,HOLD,0.0,100.42957769916569,0.0,0.0,100000.0,100000.0
1777779355.206729,^NSEI,HOLD,0.0,100.52553389379051,0.0,0.0,100000.0,100000.0
1777779356.207074,^NSEI,HOLD,0.0,100.61951583358476,0.0,0.0,100000.0,100000.0
1777779357.207472,^NSEI,HOLD,0.0,100.75404959833853,0.0,0.0,100000.0,100000.0
1777779358.20798,^NSEI,HOLD,0.0,100.91303615642647,0.0,0.0,100000.0,100000.0
1777779359.208684,^NSEI,HOLD,0.0,101.09547207950882,0.0,0.0,100000.0,100000.0
1777779360.209148,^NSEI,HOLD,0.0,101.29131029555153,0.0,0.0,100000.0,100000.0
1777779361.20957,^NSEI,HOLD,0.0,101.55952558636433,0.0,0.0,100000.0,100000.0
1777779362.20995,^NSEI,HOLD,0.0,101.81305767835772,0.0,0.0,100000.0,100000.0
1777779363.21037,^NSEI,HOLD,0.0,101.99096585890952,0.0,0.0,100000.0,100000.0
1777779364.210756,^NSEI,HOLD,0.0,102.21770038748018,0.0,0.0,100000.0,100000.0
1777779365.211177,^NSEI,HOLD,0.0,102.4224895921681,0.0,0.0,100000.0,100000.0
1777779366.211521,^NSEI,HOLD,0.0,102.62523503960642,0.0,0.0,100000.0,100000.0
1777779367.21188,^NSEI,HOLD,0.0,102.86675238877827,0.0,0.0,100000.0,100000.0
1777779368.212251,^NSEI,HOLD,0.0,103.04638715418821,0.0,0.0,100000.0,100000.0
1777779369.212591,^NSEI,HOLD,0.0,103.17878182986395,0.0,0.0,100000.0,100000.0
1777779370.212926,^NSEI,HOLD,0.0,103.25424252231477,0.0,0.0,100000.0,100000.0
1777779371.213324,^NSEI,HOLD,0.0,103.30190790117399,0.0,0.0,100000.0,100000.0
1777779372.213685,^NSEI,HOLD,0.0,103.36308126835239,0.0,0.0,100000.0,100000.0
1777779373.214115,^NSEI,HOLD,0.0,103.44018149750885,0.0,0.0,100000.0,100000.0
1777779374.214475,^NSEI,HOLD,0.0,103.52464246783828,0.0,0.0,100000.0,100000.0
1777779375.214818,^NSEI,HOLD,0.0,103.5604544583616,0.0,0.0,100000.0,100000.0
1777779376.215216,^NSEI,HOLD,0.0,103.5205356915799,0.0,0.0,100000.0,100000.0
1777779377.215547,^NSEI,HOLD,0.0,103.48422657091075,0.0,0.0,100000.0,100000.0
1777779378.215887,^NSEI,HOLD,0.0,103.43465429140245,0.0,0.0,100000.0,100000.0
1777779379.216258,^NSEI,HOLD,0.0,103.4018290096826,0.0,0.0,100000.0,100000.0
1777779380.216639,^NSEI,HOLD,0.0,103.39303238072858,0.0,0.0,100000.0,100000.0
1777779381.217022,^NSEI,HOLD,0.0,103.38958873874213,0.0,0.0,100000.0,100000.0
1777779382.217364,^NSEI,HOLD,0.0,103.41133234212472,0.0,0.0,100000.0,100000.0
1777779383.217702,^NSEI,HOLD,0.0,103.44047339571485,0.0,0.0,100000.0,100000.0
1777779384.218074,^NSEI,HOLD,0.0,103.4865734720128,0.0,0.0,100000.0,100000.0
1777779385.218477,^NSEI,HOLD,0.0,103.50887810829907,0.0,0.0,100000.0,100000.0
1777779386.218859,^NSEI,HOLD,0.0,103.5253114729207,0.0,0.0,100000.0,100000.0
1777779387.21929,^NSEI,HOLD,0.0,103.54825323774955,0.0,0.0,100000.0,100000.0
1777779388.219657,^NSEI,HOLD,0.0,103.59775895857874,0.0,0.0,100000.0,100000.0
1777779389.220027,^NSEI,HOLD,0.0,103.63349258434833,0.0,0.0,100000.0,100000.0
1777779390.22041,^NSEI,HOLD,0.0,103.6857581186296,0.0,0.0,100000.0,100000.0
1777779391.220767,^NSEI,HOLD,0.0,103.72833811074179,0.0,0.0,100000.0,100000.0
1777779392.221122,^NSEI,HOLD,0.0,103.76640311906296,0.0,0.0,100000.0,100000.0
1777779393.22149,^NSEI,HOLD,0.0,103.83103528194013,0.0,0.0,100000.0,100000.0
1777779394.221828,^NSEI,HOLD,0.0,103.82865237621687,0.0,0.0,100000.0,100000.0
1777779395.222181,^NSEI,HOLD,0.0,103.78511948860938,0.0,0.0,100000.0,100000.0
1777779396.222533,^NSEI,HOLD,0.0,103.69632258359357,0.0,0.0,100000.0,100000.0
1777779397.22289,^NSEI,HOLD,0.0,103.53760288761517,0.0,0.0,100000.0,100000.0
1777779398.223251,^NSEI,HOLD,0.0,103.36362143056536,0.0,0.0,100000.0,100000.0
1777779399.223607,^NSEI,HOLD,0.0,103.21851399004034,0.0,0.0,100000.0,100000.0
1777779400.223954,^NSEI,HOLD,0.0,103.06978533167394,0.0,0.0,100000.0,100000.0
1777779401.224534,^NSEI,HOLD,0.0,102.93235947267121,0.0,0.0,100000.0,100000.0
1777779402.225109,^NSEI,HOLD,0.0,102.83327307582138,0.0,0.0,100000.0,100000.0
1777779403.225547,^NSEI,HOLD,0.0,102.77911469934533,0.0,0.0,100000.0,100000.0
1777779404.225972,^NSEI,HOLD,0.0,102.72509587010579,0.0,0.0,100000.0,100000.0
1777779405.22643,^NSEI,HOLD,0.0,102.71595992838886,0.0,0.0,100000.0,100000.0
1777779406.226849,^NSEI,HOLD,0.0,102.71068336051862,0.0,0.0,100000.0,100000.0
1777779407.227251,^NSEI,HOLD,0.0,102.67948021248714,0.0,0.0,100000.0,100000.0
1777779408.227585,^NSEI,HOLD,0.0,102.63106369455683,0.0,0.0,100000.0,100000.0
1777779409.227915,^NSEI,HOLD,0.0,102.5381815029628,0.0,0.0,100000.0,100000.0
1777779410.228274,^NSEI,HOLD,0.0,102.42126363413207,0.0,0.0,100000.0,100000.0
1777779411.228627,^NSEI,HOLD,0.0,102.29759183307698,0.0,0.0,100000.0,100000.0
1777779412.228982,^NSEI,HOLD,0.0,102.20300719935904,0.0,0.0,100000.0,100000.0
1777779413.229385,^NSEI,HOLD,0.0,102.16514958427392,0.0,0.0,100000.0,100000.0
1777779414.229781,^NSEI,HOLD,0.0,102.08565170653019,0.0,0.0,100000.0,100000.0
1777779415.230538,^NSEI,HOLD,0.0,102.02142833848103,0.0,0.0,100000.0,100000.0
1777779416.231004,^NSEI,HOLD,0.0,101.92743073449037,0.0,0.0,100000.0,100000.0
1777779417.231493,^NSEI,HOLD,0.0,101.85160353301066,0.0,0.0,100000.0,100000.0
1777779418.231969,^NSEI,HOLD,0.0,101.77469640809421,0.0,0.0,100000.0,100000.0
1777779419.232438,^NSEI,HOLD,0.0,101.64416458676838,0.0,0.0,100000.0,100000.0
1777779420.232843,^NSEI,HOLD,0.0,101.54649919236954,0.0,0.0,100000.0,100000.0
1777779421.233281,^NSEI,HOLD,0.0,101.43393659819743,0.0,0.0,100000.0,100000.0
1777779422.233634,^NSEI,HOLD,0.0,101.3092127567658,0.0,0.0,100000.0,100000.0
1777779423.233982,^NSEI,HOLD,0.0,101.15653654913737,0.0,0.0,100000.0,100000.0
1777779424.234343,^NSEI,HOLD,0.0,100.98957940832223,0.0,0.0,100000.0,100000.0
1777779425.23475,^NSEI,HOLD,0.0,100.84117391357879,0.0,0.0,100000.0,100000.0
1777779426.235131,^NSEI,HOLD,0.0,100.69231881034598,0.0,0.0,100000.0,100000.0
1777779427.235496,^NSEI,HOLD,0.0,100.55852207629272,0.0,0.0,100000.0,100000.0
1777779428.23584,^NSEI,HOLD,0.0,100.44034927881343,0.0,0.0,100000.0,100000.0
1777779429.236272,^NSEI,HOLD,0.0,100.3662340024853,0.0,0.0,100000.0,100000.0
1777779430.236659,^NSEI,HOLD,0.0,100.2845734059205,0.0,0.0,100000.0,100000.0
1777779431.237057,^NSEI,HOLD,0.0,100.16113101973109,0.0,0.0,100000.0,100000.0
1777779432.237392,^NSEI,HOLD,0.0,100.07412688013211,0.0,0.0,100000.0,100000.0
1777779433.237726,^NSEI,HOLD,0.0,99.98039067181553,0.0,0.0,100000.0,100000.0
1777779434.238071,^NSEI,HOLD,0.0,99.92385097167245,0.0,0.0,100000.0,100000.0
1777779435.238413,^NSEI,HOLD,0.0,99.88139644731284,0.0,0.0,100000.0,100000.0
1777779436.238758,^NSEI,HOLD,0.0,99.83685386279915,0.0,0.0,100000.0,100000.0
1777779437.239119,^NSEI,HOLD,0.0,99.80499865407775,0.0,0.0,100000.0,100000.0
1777779438.239507,^NSEI,HOLD,0.0,99.8347582057884,0.0,0.0,100000.0,100000.0
1777779439.23987,^NSEI,HOLD,0.0,99.92936035550453,0.0,0.0,100000.0,100000.0
1777779440.240273,^NSEI,HOLD,0.0,100.02387995132682,0.0,0.0,100000.0,100000.0
1777779441.240625,^NSEI,HOLD,0.0,100.1212325585124,0.0,0.0,100000.0,100000.0
1777779442.240975,^NSEI,HOLD,0.0,100.25075263475836,0.0,0.0,100000.0,100000.0
1777779443.241339,^NSEI,HOLD,0.0,100.34944049356429,0.0,0.0,100000.0,100000.0
1777779444.241715,^NSEI,HOLD,0.0,100.45642244311082,0.0,0.0,100000.0,100000.0
1777779445.242144,^NSEI,HOLD,0.0,100.55988499331626,0.0,0.0,100000.0,100000.0
1777779446.242551,^NSEI,HOLD,0.0,100.670913471298,0.0,0.0,100000.0,100000.0
1777779447.242936,^NSEI,HOLD,0.0,100.75212366540002,0.0,0.0,100000.0,100000.0
1777779448.243387,^NSEI,HOLD,0.0,100.78034812249925,0.0,0.0,100000.0,100000.0
1777779449.243785,^NSEI,HOLD,0.0,100.74273131464388,0.0,0.0,100000.0,100000.0
1777779450.244177,^NSEI,HOLD,0.0,100.67227366659704,0.0,0.0,100000.0,100000.0
1777779451.244546,^NSEI,HOLD,0.0,100.59056227172125,0.0,0.0,100000.0,100000.0
1777779452.244882,^NSEI,HOLD,0.0,100.50305678622657,0.0,0.0,100000.0,100000.0
1777779453.245262,^NSEI,HOLD,0.0,100.47784436358393,0.0,0.0,100000.0,100000.0
1777779454.245652,^NSEI,HOLD,0.0,100.4883576355051,0.0,0.0,100000.0,100000.0
1777779455.246062,^NSEI,HOLD,0.0,100.46898027988678,0.0,0.0,100000.0,100000.0
1777779456.246414,^NSEI,HOLD,0.0,100.46163628249273,0.0,0.0,100000.0,100000.0
1777779457.24676,^NSEI,HOLD,0.0,100.44244432229705,0.0,0.0,100000.0,100000.0
1777779458.247125,^NSEI,HOLD,0.0,100.41563371301292,0.0,0.0,100000.0,100000.0
1777779459.2475,^NSEI,HOLD,0.0,100.396021974263,0.0,0.0,100000.0,100000.0
1777779460.247854,^NSEI,HOLD,0.0,100.39687333009653,0.0,0.0,100000.0,100000.0
1777779461.248227,^NSEI,HOLD,0.0,100.38771864103435,0.0,0.0,100000.0,100000.0
1777779462.248594,^NSEI,HOLD,0.0,100.41262032959185,0.0,0.0,100000.0,100000.0
1777779463.248941,^NSEI,HOLD,0.0,100.40140986098348,0.0,0.0,100000.0,100000.0
1777779464.249306,^NSEI,HOLD,0.0,100.39136861658804,0.0,0.0,100000.0,100000.0
1777779465.249648,^NSEI,HOLD,0.0,100.46318376473194,0.0,0.0,100000.0,100000.0
1777779466.250006,^NSEI,HOLD,0.0,100.54053399964226,0.0,0.0,100000.0,100000.0
1777779467.250367,^NSEI,HOLD,0.0,100.66204396967518,0.0,0.0,100000.0,100000.0
1777779468.250711,^NSEI,HOLD,0.0,100.78339726162898,0.0,0.0,100000.0,100000.0
1777779469.251052,^NSEI,HOLD,0.0,100.92052631498407,0.0,0.0,100000.0,100000.0
1777779470.251408,^NSEI,HOLD,0.0,101.05218263901963,0.0,0.0,100000.0,100000.0
1777779471.251772,^NSEI,HOLD,0.0,101.1748181189239,0.0,0.0,100000.0,100000.0
1777779472.252174,^NSEI,HOLD,0.0,101.26881602156558,0.0,0.0,100000.0,100000.0
1777779473.252546,^NSEI,HOLD,0.0,101.37449242654485,0.0,0.0,100000.0,100000.0
1777779474.252898,^NSEI,HOLD,0.0,101.44978929109833,0.0,0.0,100000.0,100000.0
1777779475.253267,^NSEI,HOLD,0.0,101.54489197776248,0.0,0.0,100000.0,100000.0
1777779476.253648,^NSEI,HOLD,0.0,101.67298834082894,0.0,0.0,100000.0,100000.0
1777779477.254087,^NSEI,HOLD,0.0,101.80980994724258,0.0,0.0,100000.0,100000.0
1777779478.254442,^NSEI,HOLD,0.0,101.93358235843088,0.0,0.0,100000.0,100000.0
1777779479.254778,^NSEI,HOLD,0.0,102.06910877738692,0.0,0.0,100000.0,100000.0
1777779480.255116,^NSEI,HOLD,0.0,102.19086628488002,0.0,0.0,100000.0,100000.0
1777779481.25546,^NSEI,HOLD,0.0,102.3403558025809,0.0,0.0,100000.0,100000.0
1777779482.25584,^NSEI,HOLD,0.0,102.4248659123187,0.0,0.0,100000.0,100000.0
1777779483.256284,^NSEI,HOLD,0.0,102.4964250410809,0.0,0.0,100000.0,100000.0
1777779484.256622,^NSEI,HOLD,0.0,102.50151400871965,0.0,0.0,100000.0,100000.0
1777779485.256966,^NSEI,HOLD,0.0,102.45930948497863,0.0,0.0,100000.0,100000.0
